"u1","u2","psi_u"
0.844391970452394,0.300396473864106,1.16117454646924
0.0542893432219891,0.415187097187606,0.0175159850086983
0.0433460817476488,0.0668483772873205,7.50400586494984e-06
0.557706477310403,0.147934529337469,0.0297933672472578
0.0940586054661726,0.302317898498321,0.0147802747331463
0.146602265168649,0.726150607225277,1.19513833375504
0.703031077916585,0.342397810260089,1.35863549740407
0.39350686366949,0.215238633668904,0.0664684460068753
0.682571028618048,0.111407131714035,0.0143541562595313
0.366294276751343,0.0415499255880121,7.99781332204253e-05
0.0105277929604936,0.708112983812362,0.00557333177662386
0.0389657294511668,0.858520853207013,0.164967734868765
0.902283592582408,0.157612309346059,0.100479310312254
0.424118016610435,0.30193023000125,0.298971527636187
0.00302903287905032,0.691584679381065,0.000419777760113344
0.0333384401333063,0.860044582985784,0.121619834044117
0.00221615612667159,0.589505223348306,0.000118626394725493
0.90340458913221,0.376425170939172,3.27724723383776
0.257457509034689,0.166992344753837,0.0103092571494392
0.173185600240216,0.596163176352891,0.757729407470012
0.320263492363959,0.600932522125277,2.67514729615474
0.0491748594727852,0.753848760353783,0.15618997331189
0.0975522382159866,0.71641095134293,0.501364218826024
0.79447393243714,0.181560950434951,0.137176301676946
0.131727384608532,0.069219101668564,7.96683768019572e-05
0.15446529991195,0.19517983705807,0.00692518953462249
0.0383158661040761,0.202604422743158,0.000494746779259018
0.0653958037798932,0.341643963304659,0.0116526516901636
0.0591880424324746,0.636531077767968,0.115020803738785
0.471286986219188,0.769304633182115,15.5594514905268
0.321227322035426,0.416490559835098,0.620977119626716
0.101902513777367,0.196820334375183,0.00311658984928252
0.0164795651914754,0.447916289362815,0.00218629579792939
0.219596844481002,0.277457321101166,0.0571566729818673
0.605732450924765,0.0816516968693702,0.00326176400311604
0.537044615617,0.247271970530415,0.215650410028313
0.959013484906483,0.0773499735355613,0.00658445905381429
0.282829829535156,0.363459819048124,0.279193975869166
0.250852550017914,0.774915700739163,4.53821301809269
0.490447914135259,0.379787083762713,1.00086739591746
0.0546667149271277,0.468774347805961,0.0288623243024237
0.0376376171212268,0.527561690097321,0.0219465995416727
0.054914314931642,0.263650448128031,0.00291417206741369
0.0312318014805226,0.643677997913514,0.0334887335650299
0.556431273930439,0.0783712425846779,0.00233603846043386
0.308443486330492,0.169894661437664,0.0158525865015256
0.74325263610548,0.222666329374711,0.271594588012444
0.0423534433501521,0.364923673080929,0.0063623212592568
0.454616625042629,0.40549813972552,1.1175734800668
0.293087538546512,0.682275162289767,3.72274208047432
0.464626447241221,0.433955442376459,1.53115235570586
0.910489099642349,0.385092573879442,3.64619652102077
0.302687508340595,0.222496685602415,0.0449069103557932
0.455484413711914,0.222568903982156,0.101820443668917
0.879919696590407,0.34341599008577,2.15376406031872
0.969457825074692,0.13697831259319,0.0661751728341825
0.127717720258859,0.102597462751411,0.000361475439439201
0.397842780625986,0.33745745583788,0.410515037910066
0.741568696145924,0.408070859857603,3.04982630154318
0.0304229270726115,0.708864332548963,0.046739545786643
0.357846080023189,0.348163907687045,0.376320187439281
0.0463632945993727,0.618214348133389,0.0627964215710624
0.608810407443086,0.151616288867274,0.0391721654537232
0.540259694008569,0.0778585805481807,0.00214516676222694
0.105284249512793,0.0817826187319927,9.91746915599792e-05
