"u1","u2","psi_u"
0.844391970452394,0.300396473864106,11.6117454646924
0.0542893432219891,0.415187097187606,0.175159850086983
0.0433460817476488,0.0668483772873205,7.50400586494984e-05
0.557706477310403,0.147934529337469,0.297933672472578
0.0940586054661726,0.302317898498321,0.147802747331463
0.146602265168649,0.726150607225277,11.9513833375504
0.703031077916585,0.342397810260089,13.5863549740407
0.39350686366949,0.215238633668904,0.664684460068753
0.682571028618048,0.111407131714035,0.143541562595313
0.366294276751343,0.0415499255880121,0.000799781332204253
0.0105277929604936,0.708112983812362,0.0557333177662386
0.0389657294511668,0.858520853207013,1.64967734868765
0.902283592582408,0.157612309346059,1.00479310312254
0.424118016610435,0.30193023000125,2.98971527636187
0.00302903287905032,0.691584679381065,0.00419777760113344
0.0333384401333063,0.860044582985784,1.21619834044117
0.00221615612667159,0.589505223348306,0.00118626394725493
0.90340458913221,0.376425170939172,32.7724723383776
0.257457509034689,0.166992344753837,0.103092571494392
0.173185600240216,0.596163176352891,7.57729407470013
0.320263492363959,0.600932522125277,26.7514729615474
0.0491748594727852,0.753848760353783,1.5618997331189
0.0975522382159866,0.71641095134293,5.01364218826024
0.79447393243714,0.181560950434951,1.37176301676946
0.131727384608532,0.069219101668564,0.000796683768019572
0.15446529991195,0.19517983705807,0.0692518953462249
0.0383158661040761,0.202604422743158,0.00494746779259018
0.0653958037798932,0.341643963304659,0.116526516901636
0.0591880424324746,0.636531077767968,1.15020803738785
0.471286986219188,0.769304633182115,155.594514905268
0.321227322035426,0.416490559835098,6.20977119626716
0.101902513777367,0.196820334375183,0.0311658984928252
0.0164795651914754,0.447916289362815,0.0218629579792939
0.219596844481002,0.277457321101166,0.571566729818673
0.605732450924765,0.0816516968693702,0.0326176400311604
0.537044615617,0.247271970530415,2.15650410028313
0.959013484906483,0.0773499735355613,0.0658445905381429
0.282829829535156,0.363459819048124,2.79193975869166
0.250852550017914,0.774915700739163,45.3821301809269
0.490447914135259,0.379787083762713,10.0086739591746
0.0546667149271277,0.468774347805961,0.288623243024237
0.0376376171212268,0.527561690097321,0.219465995416727
0.054914314931642,0.263650448128031,0.0291417206741369
0.0312318014805226,0.643677997913514,0.334887335650299
0.556431273930439,0.0783712425846779,0.0233603846043386
0.308443486330492,0.169894661437664,0.158525865015256
0.74325263610548,0.222666329374711,2.71594588012444
0.0423534433501521,0.364923673080929,0.063623212592568
0.454616625042629,0.40549813972552,11.175734800668
0.293087538546512,0.682275162289767,37.2274208047432
0.464626447241221,0.433955442376459,15.3115235570586
0.910489099642349,0.385092573879442,36.4619652102077
0.302687508340595,0.222496685602415,0.449069103557932
0.455484413711914,0.222568903982156,1.01820443668917
0.879919696590407,0.34341599008577,21.5376406031872
0.969457825074692,0.13697831259319,0.661751728341825
0.127717720258859,0.102597462751411,0.00361475439439201
0.397842780625986,0.33745745583788,4.10515037910066
0.741568696145924,0.408070859857603,30.4982630154318
0.0304229270726115,0.708864332548963,0.467395457866429
0.357846080023189,0.348163907687045,3.76320187439281
0.0463632945993727,0.618214348133389,0.627964215710624
0.608810407443086,0.151616288867274,0.391721654537232
0.540259694008569,0.0778585805481807,0.0214516676222694
0.105284249512793,0.0817826187319927,0.000991746915599792
0.928655535351965,0.243185607879962,6.03240894923429
0.939659396367989,0.0595135802243796,0.0221531366855827
0.652654414936409,0.408086324719373,23.6267900402778
0.120577275714096,0.256957124136959,0.126766232227162
0.08519975006008,0.680368645657253,3.11088389099648
0.87679879352058,0.0190030202949917,0.000200502785958124
0.884751095703564,0.0338070308349718,0.0020450330584229
0.244267638113171,0.395073474584231,2.90718955495998
0.68467079283573,0.232585626422159,2.74362712703806
0.842857236267074,0.00211258614498,2.83006065802171e-08
0.840745392851938,0.286495655165769,9.52425793167901
0.88578063240039,0.493621033365633,93.1658999608859
0.0120488316386109,0.544971506139272,0.0256103226860265
0.630073896037173,0.0123732013730525,1.86097823715808e-05
0.179218974889115,0.292253240797255,0.468635642796609
0.300640589680372,0.527256635533621,13.9705479750584
0.00169443748017339,0.589489940551385,0.000693404551137001
0.440284677183187,0.571335979649194,41.3107839082994
0.103935240228414,0.729986861527731,6.13501768069879
0.164779849823462,0.15497445450485,0.0313241046701609
0.480603956121289,0.271061927930004,2.49389847798734
0.752596825090589,0.318640299202966,11.6777067271137
0.0321677184572851,0.441539900364625,0.078659346673936
0.0551981346648291,0.369384581415534,0.113447218654819
0.399185465315159,0.177329293528684,0.315138432758201
0.79959170344655,0.306244169560185,11.247030441624
0.770463994164492,0.189695120194794,1.53730247862272
0.956811439845982,0.139061484002697,0.684715489882497
0.127253706615207,0.349766750595699,0.484713334676942
0.742351351794064,0.294907482310422,8.33666152249159
0.134312440518417,0.35066645512068,0.545556040942245
0.493397651560845,0.438331473657332,17.973587653844
0.0464537370813521,0.0606877624098205,5.85431128930279e-05
0.101514540395751,0.988818598706282,19.7039368512804
0.0679315318698362,0.00885280499753394,5.66886877712047e-08
0.0512283367978253,0.16007320306954,0.00344607756943063
0.372579315790499,0.289146574031581,1.94061632716627
0.396444244465353,0.439353798599027,11.7125584850477
0.733121750314054,0.0917675404870018,0.0762322209674543
0.265998936235473,0.23406304680875,0.424738091406461
0.161670979510047,0.0579031221253573,0.00058762743055803
0.164991726052256,0.291135875041301,0.391144497519645
0.169457102820573,0.0307175902815047,5.11326290737591e-05
0.276427915396968,0.447358619459954,6.12092461807177
0.00182996618037323,0.965120253038396,0.00581087910952737
0.00507573642491554,0.697245844931912,0.0121778847239632
0.0636091590194893,0.497965408267911,0.497583537600932
0.202130606969367,0.222096630464152,0.198820899703883
0.0620444032297681,0.757042065608911,2.52880456782276
0.136668329793404,0.213312744060475,0.0773451310643969
0.818045679179029,0.128718698916352,0.367410590849628
0.442983507197557,0.471457613560696,19.3899069203129
0.737239555235066,0.186458340222791,1.3139368974878
0.0728735645680686,0.142713854395327,0.00440589928078909
0.604651498633982,0.0424681680898095,0.00237845190231484
0.512363917391283,0.024444133515743,0.000187450092667014
0.316545590643632,0.304376945003944,1.72008356938656
0.168507505685288,0.504807652518747,3.68784122868038
0.0097887622499081,0.295882534148993,0.00146880071478236
0.435465293988757,0.390720015517885,8.83893071746011
0.32686623506969,0.351315051731436,3.25504611361439
0.17870582761285,0.617166887263784,9.26654616070413
0.952496110230673,0.112221416224412,0.287779197971166
0.528435553349612,0.516652622800662,39.7931765071847
0.778957671874174,0.016033000408303,8.0189393388656e-05
0.442041808849998,0.149284459993861,0.194095334551046
0.121812722382225,0.351463393455913,0.452830515955715
0.491640453809497,0.275384406201911,2.78024197079888
0.324366283225817,0.467245039399327,10.029521224526
0.37682892222,0.0320485760597086,0.000299607999760387
0.591627467546234,0.134538081492982,0.229354663326484
0.238660084676203,0.921636025677077,82.1915832514771
0.177984695716722,0.391501535321773,1.48843267276422
0.111527749991039,0.208324184519695,0.0468548593792952
0.291788747402327,0.192623560419366,0.234425418003773
0.78555748164831,0.135116118341399,0.411352910835839
0.366984650434897,0.711102206725554,68.8737770831396
0.535479072257979,0.0809926716346095,0.0246773147170628
0.928469574911633,0.130544438714826,0.50072451046323
0.338525372609417,0.511924780188457,15.7411716658621
0.694687812309097,0.248047467162042,3.65383172232156
0.0146239610342226,0.0651646347301401,7.7127259288025e-06
0.0566689648188039,0.135094607443861,0.00213930452202956
0.32609780940042,0.1300527802203,0.0608421176741062
0.882305772817115,0.0234896899048013,0.000473998941024626
0.994475637585303,0.378137656191065,40.4406385429694
0.329867702043475,0.347252069852505,3.16438238415753
0.0468707677542879,0.469975982022094,0.214356563812571
0.984692054291506,0.0451584159381871,0.0080646525285872
0.101243122402623,0.593488953596223,2.54338213753397
0.135292417794369,0.575999177500037,4.02962251940671
0.251895461280609,0.0014062910908762,4.96331206530329e-10
0.32866677371014,0.0499746443721094,0.00134753622271599
0.601162758511836,0.255568464045808,3.0834945445628
0.0752390526116067,0.880405717615352,6.80217889865618
0.123549689431934,0.389058304299139,0.699474795789457
0.433326030169953,0.395817082826157,9.21802086646332
0.0110031133230611,0.931049628474005,0.181950180998393
0.890395400402948,0.0470041654470653,0.00774000420019755
0.418160867520341,0.153818183907573,0.19577060799992
0.482764482849695,0.344498499702783,6.5652301915847
0.185040966436877,0.495052603846425,4.11311799216497
0.0372256058685535,0.220674582747979,0.00657238206418156
0.300401683462641,0.442731182067716,6.93418083942687
0.23824913641498,0.204444864983118,0.198334147373674
0.721115293981914,0.362572566308226,17.9729419198453
0.404691499040478,0.644024536489368,56.3492076901291
0.248210659354975,0.819799516106758,55.6546534330323
0.183919355979366,0.698755925120562,16.1282365595376
0.571172969055024,0.425406042730368,21.3687887806739
0.157677603381943,0.39841882569049,1.25293753702867
0.0446765522571069,0.532861014217942,0.321843754071954
0.0877613987309401,0.241614568552733,0.0524964018343903
0.328449377662418,0.421830207729239,6.83152386149994
0.799934477581247,0.435675905484934,46.1097743191908
0.850836551629784,0.136635818621656,0.504638668371979
0.822131175050311,0.0698429490804062,0.0321664034742316
0.739380666536238,0.0610627472881532,0.0152009781863254
0.0688758177556987,0.263645572064395,0.0458400897299353
0.338957556649468,0.486730855577291,12.8966273431908
0.157663518527409,0.596820855630783,6.30766163438195
0.585608859875139,0.254876809472242,2.89445339484545
0.191034142418491,0.954295202707859,60.5317102180562
0.497770643943606,0.196687356662032,0.741642026069161
0.03159690965429,0.0494442986218018,1.19339467392598e-05
0.416871768441307,0.209013745253572,0.663337201502557
0.426788829819328,0.25603850955198,1.56558714220373
0.681006739528305,0.493484434661444,55.0081007947642
0.30096282985798,0.560601896628025,17.8926212994162
0.873703992751263,0.214837745870105,3.25237777365851
0.0752279353328665,0.750730186212389,3.59520613422005
0.0580692170297662,0.0760873256652053,0.000226032669939132
0.167841753700016,0.991784710148481,54.5129453490874
0.0428834652852202,0.131373476512157,0.0010955709570361
0.0271737437505769,0.0108977540632144,2.08294094772776e-08
0.00825568376239694,0.392746787031499,0.0032432965242707
0.460340682140436,0.132890445135863,0.132179387214016
0.0880125669113148,0.447643140776292,0.622081244088915
0.640808471472791,0.240531423198949,2.74899385135333
0.141087087207823,0.310369677574802,0.369421077490826
0.791935606167687,0.115047560002683,0.219745193424367
0.958358482875327,0.0423893686254997,0.00593080670915838
0.0405975886748667,0.933044584576109,2.49827395316413
0.92510025384738,0.0439939394846353,0.0064117858429155
0.975155789278454,0.105577765226809,0.236302253085769
0.876451634043394,0.014532697758077,6.85284441179834e-05
0.182648752072115,0.621013025092017,9.9235314588489
0.761197652063527,0.0438457223703796,0.00428285917027431
0.0275291557293746,0.545104797307418,0.133824551739646
0.913441742918193,0.158511590222179,1.05350304701614
0.508302207098378,0.233812138547828,1.54433745023678
0.0840512668093857,0.296986254964854,0.109916760972792
0.0437646249742233,0.848130930307164,1.98211124318931
0.496636076300767,0.268331398096041,2.55736370809695
