"u1","u2","psi_u"
0.152783661471058,0.205441124012304,0.332654455352438
0.677597224727845,0.00461743627370459,1.669693919253e-06
0.290070004971749,0.0648367469081722,0.0118954396566062
0.0147240177525173,0.0167413549984082,1.36240137863363e-07
0.958094113319446,0.010670065029729,9.51863328966646e-05
0.401633972170239,0.0891159990776357,0.0813904761491052
0.0469099117076522,0.334657880889947,0.220812393270748
0.872300649922175,0.0206279690496644,0.00110216918229123
0.0352094248444033,0.0346809301003812,1.43473202844971e-05
0.216109536552278,0.189837165583889,0.48524695030199
0.210412534517104,0.14679062865105,0.164447215417987
0.451163233622033,0.0818067224003661,0.0729312001176159
0.171775645100205,0.00642110764098658,4.0128503561321e-07
0.518716347968452,0.0965538492404473,0.187080372795158
0.483393481573577,0.0833068950999983,0.0900358273926087
0.883190430970782,0.076367830817472,0.212246489859656
0.705669579393023,0.0716543539874965,0.105017848918405
0.098424854158945,0.228817880344356,0.2124512935256
0.650336015328356,0.178116517024876,3.40551168667785
0.137295282883931,0.128905349521421,0.0416375322987012
0.250333794589748,0.231647245718078,1.44356889379913
0.727004300420719,0.0258068118012704,0.00187543218760106
0.747173096474016,0.0566335893477126,0.0459439984094651
0.0261727650394175,0.61532325234648,0.785601867744573
0.977696992486072,0.0770054181758247,0.268895590199725
0.275033392059054,0.195726704962546,0.888098582133519
0.652493650349941,0.0702636185219213,0.0830165371795852
0.931452616964866,0.0191893110228257,0.000941128769155179
0.400760797379553,0.0070477404915088,3.17000588397379e-06
0.0545763169665326,0.128233617716856,0.0064432653132556
0.949229741256597,0.0277862321999538,0.00429686098875123
0.486091048698782,0.101393693709819,0.199787821821272
0.0716121800757921,0.122668413813242,0.00928955211456269
0.0249330700711421,0.879571938537313,2.97664445591382
0.259668059789122,0.152241188681031,0.289771532582416
0.130897449261261,0.100773475600024,0.0141363504689456
0.0556501363117023,0.0806160112289577,0.00104642396223885
0.0155097640967855,0.399934579048855,0.0492329879599807
0.935753476190545,0.0178934034289119,0.00071809962552348
0.0515947835676391,0.474872490540074,1.0829530359896
0.671331790086757,0.022209634873231,0.000877263557150583
0.526863367598808,0.0411830800913696,0.0063879468179283
0.111772175525402,0.199498806527187,0.158313737847872
0.800440402608832,0.0245417667919644,0.00185939342153216
0.584298649481716,0.107434021719802,0.363853943497408
0.118001046421436,0.147739021866383,0.0530692049891368
0.0722035984270123,0.0922788213187786,0.0030242370229951
0.738092271002795,0.0462363636186252,0.0199180117507096
0.210113570753881,0.0350857328182413,0.000535205294710191
0.028849831255194,0.477612328471768,0.346480387071079
0.500398653135042,0.0299392731851281,0.00160948622266093
0.756594284397593,0.0743006746593675,0.139568409117422
0.874606288025322,0.0314476679582293,0.00598506620854079
0.550664689817145,0.0611207190994825,0.033854645148179
0.730555624153679,0.0419409559127631,0.0132114310486811
0.156721780404494,0.112993811628964,0.0320307668578612
0.709058718437531,0.00940212133393226,3.14309708255623e-05
0.0329711997795609,0.4225489357162,0.277247435316919
0.76787466975707,0.0116730438443495,8.75804428955315e-05
