"u1","u2","psi_u"
0.121108708840719,0.117611014726139,0.00561271165858397
0.223065608328226,0.170368820771376,0.083840855153414
0.709855068244755,0.0478476196017336,0.00528214984703875
0.636658473564605,0.212210105383751,1.64402072143167
0.197779456219165,0.107818478626249,0.0105721946446932
0.0728078931139408,0.0598313659616285,0.000135863436447273
0.54233137194297,0.0229438366958639,0.000163013518846754
0.788369148113241,0.111818686798628,0.194333103630423
0.0723860129904963,0.166962342467617,0.00814354358991615
0.574496719202577,0.0900966765568539,0.0434950852461995
0.241267290496057,0.107954278229502,0.0158119823923527
0.0229104151924164,0.200526448159136,0.00169739360159499
0.10714812466034,0.390763270775553,0.535370070499236
0.126300214462927,0.0857194366737878,0.00172248482665781
0.367902417694067,0.0975507638399986,0.0245142142096927
0.468420585389938,0.103565493496864,0.0504849878974448
0.906613074431476,0.147284309610731,0.773570473364568
0.0850518982021642,0.178746164155475,0.0147687908427718
0.0747665195703183,0.144322862935778,0.00485048165178148
0.00622475883110629,0.110356150819874,1.14937363779434e-05
0.0239199414707827,0.00500913646709067,7.20446399733691e-10
0.258525041459113,0.132319971485628,0.0409766851724439
0.235456693901806,0.331582412893986,1.34034941534263
0.274047594759322,0.210049098453662,0.292391856354121
0.132077114943422,0.272669155132041,0.192854240702121
0.0453079287403035,0.416605565820786,0.123674078872606
0.98813615250446,0.135225236884912,0.652972027631051
0.497068092630544,0.0161141558759876,3.33190039097795e-05
0.143386927958702,0.285506247501909,0.273219429384976
0.29000833461886,0.177144208611653,0.165637546279418
0.466081985909082,0.200289793915696,0.699181470031974
0.294206241877441,0.273362311849033,0.966692424632641
0.263837581604801,0.134520751351052,0.0455890401023882
0.0769810111676084,0.196628173054856,0.0177165924401071
0.164596910772058,0.205026314428227,0.0957440457205997
0.537716973057218,0.0915551673916438,0.0406320683218561
0.131251916807865,0.188312078994511,0.0433265408859673
0.0114035260303902,0.127987616322959,6.97878975807317e-05
0.0496560332154892,0.0549646470927646,4.50098760458512e-05
0.243018311543534,0.077802094919234,0.00432785954828991
0.418202955110963,0.111312146718725,0.0537000171111865
0.0325736645534217,0.154854433475657,0.00122027526945894
0.13539655161205,0.04454308286898,0.000144333216274561
0.954002205455658,0.113990097229455,0.307324546517215
0.967325865797762,0.0330058544115734,0.00222095375561546
0.259600762855849,0.0639573559089295,0.00225529796808854
0.188571077748127,0.126642606165731,0.0182936143360895
0.523112153802544,0.193046703005471,0.760097268286686
0.342548194546222,0.112249855389278,0.0372577412328025
0.0201735521859067,0.00647334542484601,1.42925551318781e-09
0.0190123371881561,0.185929625059147,0.000863963481190146
0.0714594041260422,0.117989582691159,0.00197935383558603
0.411482089995317,0.177682104152449,0.337525527033931
0.0193880190722363,0.564289104046901,0.0762260701396932
0.774932745711295,0.0545777559449047,0.0106566504664779
0.18980646616395,0.0730376553104142,0.00205040330866053
0.294609052974677,0.0829480857317184,0.00821765005786456
0.0708322923525274,0.366474586488128,0.180995611065127
0.015451518490456,0.635553277889392,0.0779076634224972
0.281006980726019,0.219902672678841,0.36930589847435
0.0348522867304889,0.732010734626153,0.697529134037963
0.231731107895998,0.22088197199152,0.255646443567939
0.0634996156696644,0.269432078315619,0.0424980882167721
0.455098918726711,0.0269276914022366,0.000217790077356434
0.175677981784872,0.487578313175566,3.48852777385865
0.0348679801469433,0.18232905655624,0.00268724407987443
0.0116377084997404,0.882657425512279,0.164412056597891
0.303516412339967,0.0286891599175291,0.000124814683876004
0.225279889805902,0.14163557521465,0.0408473840238003
0.14848220174034,0.425152340048703,1.44064537180467
0.0739747543149772,0.447010054265879,0.436984693127914
0.0114460956177382,0.51742693859715,0.0187819585040131
0.515222816359019,0.0702605164408402,0.0129379515652962
0.0847835143305942,0.467964821134442,0.689454563820907
0.0660219857686229,0.348154839134223,0.128084596604884
0.425694072731582,0.158473239025313,0.228585637971465
0.296669064364644,0.0387901282252299,0.00039852849615164
0.519770626848529,0.12357517510201,0.126002278909522
0.519660198528413,0.0957434506142977,0.0453842546559834
0.288137229926554,0.154546229011051,0.0947245169560046
0.861583528909349,0.0494633416701512,0.00888706966587299
0.367013457573168,0.109074519433989,0.0381317912551003
0.347944528855857,0.0392856162230565,0.000576745611462317
0.227892102494574,0.0880146624968781,0.00623316549378112
0.559785158483993,0.0944207904715113,0.0498130671176607
0.615666393388436,0.161308414975069,0.51327367060393
0.0225944394981225,0.544920710726033,0.0900256773494696
0.296132064522891,0.0387345455266636,0.000394815981066686
0.167282657780949,0.216143004407315,0.122150871860762
0.350010522364366,0.0875218899706325,0.0143766912676802
0.457168327477482,0.0356202570060322,0.000672930883255209
0.147075296863333,0.50555756994177,2.82612868818971
0.390483399610484,0.166172261494761,0.232524794130805
0.23915424458498,0.0655382565517263,0.00211040456980834
0.908094977912234,0.0210519289197471,0.000323936677415374
0.0470158382178654,0.326731436894866,0.0503827714053136
0.935827848076335,0.0666264990134603,0.0345151605502087
0.152445614557393,0.016073919558129,3.10275174681581e-06
0.198314305139548,0.25747158975193,0.345664945423696
0.849800407171437,0.0421381945441908,0.00455373297740739
0.0511428222655199,0.316166388427207,0.0522711638224399
0.000861399723333434,0.815539979738508,0.000656478452374619
0.579109149378626,0.0960069898380678,0.0569852242177949
0.108953134401501,0.48932069965423,1.36108047884343
0.3901250006454,0.0477840705062511,0.00158697516582429
0.0992652856284744,0.161181257684668,0.0133009588442455
0.0677288869778907,0.432257143583064,0.320292367820949
0.864109518942423,0.0093745798745587,1.15338640832254e-05
0.3153221747581,0.0311683624870884,0.000187670048532985
0.0238226597412122,0.319315489780777,0.0118002290338668
0.00215286081644939,0.0850507833501472,4.85037340929643e-07
0.138209455514931,0.373112732955327,0.740398940095595
0.399496975650969,0.0241786385571037,0.000109089853828214
0.202936920806985,0.197009080607094,0.124078663156907
0.0308201919244152,0.639863260151806,0.318455952570498
0.0354700483798326,0.666707503989674,0.497158570260676
0.968440863015003,0.0319369927449191,0.00195142689538123
0.030385168544158,0.434382782280549,0.0657421201652991
0.154189004504041,0.115478430876328,0.00845551960506039
0.638152640297907,0.0447776863169101,0.00327435478856919
0.990822741498189,0.0111469788993578,3.03145163573542e-05
0.625339909895519,0.134920235680958,0.259161600723257
0.276347140109811,0.21653643543747,0.335786999429189
0.551103363612622,0.0745874741103377,0.0188000809607897
0.15048247496709,0.28639228117888,0.304682198965837
0.327574812210614,0.21070441388827,0.423005029132982
0.0483851906500703,0.0558440608519001,4.55368385126517e-05
0.612409232806171,0.141340576655957,0.299351122013979
0.134063314164987,0.100035663984379,0.0035997250872534
0.725547235872949,0.134958908673896,0.349275087739553
0.323574846837441,0.0875737018349724,0.0123161320598468
0.190163554804932,0.310798684919244,0.674840689008633
0.0519559276429682,0.0623310769348298,8.1492703275871e-05
0.73675289029042,0.118925007070829,0.217153301144545
0.102964826611201,0.325578130810364,0.23824768129532
0.505053675448273,0.0331226832936306,0.000614054779209456
0.238576212287062,0.258329241963163,0.506965671353625
0.0218495313600673,0.458495680391914,0.0421944414454943
0.795364090567931,0.0996712007256256,0.12486499817291
0.556093222030435,0.00919616778516941,4.42336466885815e-06
0.204554203774874,0.0854756177602491,0.00446699850251615
0.111830552360567,0.216955342589441,0.0554156373541906
0.313786533447867,0.128796494412644,0.0541894531688094
0.966544806782432,0.024205657171694,0.00064141851379758
0.167482644160299,0.170213422221577,0.0470917497201809
0.786061635680654,0.0532295845675962,0.00992100124179198
0.000426501662912804,0.17104300976536,3.11381476274392e-07
0.0389110574583189,0.612861416874783,0.427194041182513
0.043587651903998,0.258578886848772,0.0169874890437034
0.195134320012349,0.216465790437696,0.167206979156174
0.76517519256209,0.108465338496087,0.162074862700155
0.12108718682997,0.21019192604176,0.0572387965007064
0.339462222561569,0.195392387136687,0.335925870637459
0.483297213418079,0.0739735206685602,0.0139882612014779
0.00472521442458673,0.0719744643132971,1.19835861584887e-06
0.0778041857223235,0.370931277822105,0.229197429136512
0.00360535554099717,0.243450433114565,9.13205250282443e-05
0.394233963845085,0.121476519952404,0.067687338257995
0.138707906655916,0.376460118190178,0.772873341747963
0.0146619436554346,0.259587185736044,0.00195229790689738
0.656477760672125,0.0495887486274036,0.00521197865040481
0.147186520355087,0.0483373083995775,0.000236535280157943
0.0267283767125296,0.332605613280955,0.0174861202471477
0.0756984578480447,0.0365004796093742,2.03422198584377e-05
0.0371637229518739,0.428278227302202,0.0929335246939326
0.0608176274262844,0.466782620991988,0.351194459801752
0.113178096596126,0.10853420400226,0.00355484991029911
0.223654329914499,0.012563669105811,2.49258843334378e-06
0.352051864770856,0.227648734731056,0.6657393952572
0.0158877771092925,0.548359166996579,0.0456474692431728
0.413707671803274,0.134660653861575,0.112558946686166
0.255651145847373,0.243325367564149,0.458221049016298
0.556266502526863,0.0651004422473526,0.0111155656390279
0.100707994167246,0.105788367505227,0.00254044354899811
0.166773709793917,0.202672811330326,0.0938571022665361
0.020050295834938,0.220774249242815,0.00191014014329734
0.473906057997127,0.134459545201745,0.146818596527
0.858874337230313,0.128218004818757,0.398735870627023
0.606128156446561,0.186620207172254,0.89123776734834
0.671229059108576,0.227020847651485,2.39350566137452
0.923382573861893,0.0513766004573104,0.0118810493616432
0.191586963868165,0.4126034243914,2.12761585548119
0.241455787948435,0.224648421212965,0.296974198964264
0.247839507588817,0.181892694399414,0.134472071722284
0.642993993912958,0.0437593256698346,0.00303197985792015
0.0328500120890952,0.144357584574125,0.000937258720750151
0.10689372191614,0.225616737211864,0.0592133525727584
0.162081778800941,0.152085287460316,0.0281091165463814
0.55933712516658,0.0634418334647225,0.0101363171339985
0.357505040736812,0.282954605451161,1.63855643178225
0.132050458996403,0.31666977268576,0.350700404797822
0.0363904700991721,0.0368270588256764,4.87162072775223e-06
0.356854775492286,0.228349160269331,0.692485520592173
0.0479980505312987,0.0311265204322253,4.32513324151867e-06
0.954217685924473,0.0924048529001312,0.13277124851031
0.159913037977026,0.132907164073543,0.0159584720998225
0.531039515520543,0.0736942221050588,0.0166347940764699
0.243512020122503,0.242180131401947,0.407966821305792
0.97532187449816,0.0333645399112805,0.00235758026084616
0.312576535378355,0.049386397779523,0.0011624442730586
0.528879741174362,0.168378108127869,0.449662179393864
0.595402064771132,0.11813153856046,0.138074700438196
0.153506456396251,0.0170464256486208,3.9793909017602e-06
0.380508584569665,0.117705031545366,0.0555826215475392
0.230876192814852,0.0259765841295948,4.8541865944154e-05
0.180160687963418,0.44412285055369,2.52558816231802
0.180833221194858,0.450961890031197,2.70486628480409
0.9976385896575,0.0368634888278155,0.00367588754016726
0.156928712081992,0.306383029140992,0.434003907012947
0.335219302544337,0.156388111372421,0.134432096491725
0.92209320360657,0.0306759246481718,0.00150581038132619
0.0390989396342312,0.296544794074026,0.023644012032574
0.194301833716785,0.111908574427315,0.0118423324220117
0.285535810731311,0.11911039141408,0.0328208458765389
0.494264987838989,0.110699663209514,0.0733727656066101
0.28212198175198,0.268522961493005,0.82761730051344
0.176174340398895,0.403823940724224,1.65075854547421
0.0167184655493551,0.564397987059937,0.0567237128088728
0.80693408027281,0.102187897978256,0.142005110637176
0.840630719519442,0.0520807896218634,0.010398022417744
0.38837230187504,0.171501769993378,0.260976210180103
0.135649110932033,0.143236900432198,0.0154911463606901
0.830254786755505,0.043961392429912,0.00514918542284206
0.269000816531127,0.30998560126151,1.33629787572575
0.323500046966109,0.00321425836404188,2.2340959564161e-08
0.984153234725903,0.0367624567279794,0.00353812807326344
0.0133385677124943,0.812506837100691,0.15508024840169
