"u1","u2","psi_u"
0.0365533706052728,0.90848394123682,0.182034571033908
0.0338266002090842,0.463262172342866,0.0105403262655212
0.264763081246751,0.347859800812871,0.20528717802791
0.401999990389333,0.0802230154656988,0.00133868380930937
0.86519778863247,0.0822602423344532,0.00685520956047764
0.352326726596044,0.243547452015979,0.0873485167858085
0.0869213489771908,0.388308010115055,0.0343548699324565
0.935019593850292,0.00437184155062409,6.3874729325044e-08
0.817517472609747,0.175457891828067,0.126682233078262
0.359814925370301,0.57030881697072,2.73923118575129
0.134497405824436,0.23562100971489,0.0111510011921758
0.111216864177128,0.144653435474704,0.00108314424612466
0.045561452966501,0.335341765510386,0.00525019836479062
0.178338314146023,0.166449050407962,0.00488252636200813
0.00875760767507228,0.189823140873206,1.99157922542232e-05
0.381048213732717,0.280672760362149,0.180214992999715
0.120407409110252,0.0515220133680939,2.04318514546254e-05
0.00824872043412916,0.158403521554645,8.56766534904584e-06
0.593622163699904,0.155845991411098,0.0415750475902063
0.126853200237419,0.654014023070324,0.588818020873589
0.420198571693139,0.048209678654901,0.000190755068392294
0.310496447290968,0.127208330965364,0.00504900132117598
0.189341635904566,0.401370774990331,0.186082372223438
0.20416617380087,0.187704490409017,0.0103489484716151
0.160780730934882,0.263606269292868,0.0249643884806794
0.292991284015279,0.180716570144407,0.018311811093043
0.0696345233963016,0.262983616546755,0.00463867541662667
0.963103966758167,0.196353680739338,0.275760797126446
0.138115539122326,0.354942161851861,0.0605543633157244
0.691233447032342,0.236676091316722,0.299845156389961
0.747944239168757,0.102422301185082,0.0123125088405752
0.0938418311116754,0.00574575341567141,1.91960060537974e-09
0.561039289376022,0.365217035215715,1.12000678515358
0.0720522729510072,0.574439177065961,0.113058071260922
0.298489949411154,0.361231903984476,0.303412746164662
0.0231975732982114,0.0833973695978383,5.20624400631541e-06
0.156424051917118,0.426463354027751,0.161869092277041
0.161595169787669,0.066313198630445,0.000100991925593206
0.975818978500876,0.272113460890239,1.04416377019626
0.566384726923852,0.023008886692989,1.79818961322574e-05
0.151449076248493,0.55470876407677,0.434333535623589
0.224136405854061,0.265867795405589,0.0502016209489093
0.642211634395055,0.215204089926519,0.176924679228029
0.675384953985878,0.12607270231877,0.023047138186849
0.101881256927242,0.357242464458197,0.0338120023971312
0.0234292802143063,0.640528243092789,0.0184799599194368
0.0124198080323417,0.905212094482571,0.0207138655815347
0.976755587960134,0.106698159331901,0.0247303073718881
0.0774371999085521,0.948737562504904,0.971658511344538
0.415302078389525,0.0650120362779787,0.000616216440340956
0.585661905119075,0.163577106936404,0.0491149876288927
0.728351064859463,0.104090940529241,0.0124555596358193
0.223313327720891,0.224640381983118,0.0253986479259535
0.381449106321935,0.127630070888737,0.00772174118487446
0.0568262396219736,0.856900913326564,0.348217228964988
0.850943893925588,0.143877963913836,0.0620596013304401
0.156022314529275,0.202471906095582,0.0081820572434756
0.412282801199864,0.171030837427911,0.0290882852696009
0.0160357627259854,0.438265614955245,0.00189739972294888
0.25337328780305,0.387444756280199,0.289328222823049
0.91177495972789,0.0979963220655715,0.0153336103446325
0.352803600579698,0.0519535035912844,0.000181365791194403
0.259486927481622,0.216497870733927,0.0295852661592149
0.276465330695793,0.394087480128628,0.368707441104481
0.866143443038743,0.162799858829414,0.10539638991737
0.223730249217368,0.555739851139698,0.954916879317367
0.414795115234833,0.21273878214627,0.0704829280099636
0.543974514570998,0.276179439815828,0.34431225429594
0.252119203950175,0.385332085549769,0.280273826068988
0.400737409210419,0.365599251210181,0.573813759782788
0.0407994559832207,0.0467261981124286,1.58701314584532e-06
0.040662289693028,0.791921876449203,0.130059780608654
0.435672053330274,0.00596962542537061,4.82100660373046e-08
0.0156799884457469,0.34828375040036,0.000723526299441271
0.387830346735178,0.236772686319343,0.0945453074919798
0.565978020593933,0.421500301907858,2.02218408328537
0.962608746496326,0.226665086437089,0.489179358952699
0.0309657033125073,0.820084322486428,0.0867413008382827
0.165188362920613,0.458235998679858,0.240627750003355
0.950304919200863,0.144661858302288,0.0790992032745609
0.987960171846403,0.187687106648735,0.242240429085196
0.0027657401303981,0.166876046137459,1.18639345833633e-06
0.846766861607224,0.144955771845512,0.0633140002596026
0.593840239832945,0.00396377602392028,1.741027644671e-08
0.0739444308309105,0.922118552694833,0.790656737958027
0.889935209219489,0.206678939596872,0.289022513235171
0.638205425748134,0.365193865633895,1.44892156112009
